(70601.765625, 61459.484375, 'map_a2')
(59484.18359375, 62976.26171875, 'map_a2')
(54524.59375, 65991.3125, 'map_a2')
(61645.16015625, 73549.34375, 'map_a2')
(65399.296875, 80404.6796875, 'map_a2')
(69068.3984375, 87278.1015625, 'map_a2')
(74020.671875, 91882.59375, 'map_a2')
(80029.4296875, 93118.7890625, 'map_a2')
